<<<<<<< HEAD
asset_id,asset_name,asset_type,material,diameter,installation_year,status,network_type,length,depth,zone,pressure_rating,location,geometry,Remaining_Years,Failure
A-00571,Asset_571,Valve,Concrete,471.8,2003,Active,Recycled Water,441.9,2.51,East,150,Rural Area,"-37.757308,144.801431",40.96388647793843,0
A-00572,Asset_572,Pipe,Cast Iron,69.4,1982,Active,Water,53.0,2.51,North,300,Suburb B,"-37.890692,144.801738",0.0,1
A-00573,Asset_573,Pump,Copper,124.2,1999,Active,Water,32.6,4.8,East,100,Suburb C,"-37.770936,144.966955",26.160409359052895,0
A-00574,Asset_574,Valve,Plastic,109.3,1987,Active,Sewer,69.0,4.64,West,250,Suburb C,"-37.840491,145.165080",15.456870838750895,0
A-00575,Asset_575,Pump,Concrete,376.7,1976,Active,Sewer,33.6,1.9,East,200,Suburb A,"-37.861439,144.955747",10.89374946618083,0
A-00576,Asset_576,Pipe,Concrete,418.0,1964,Active,Water,423.3,1.44,South,150,Suburb C,"-37.711938,144.970843",0.0,0
A-00577,Asset_577,Pump,Copper,146.1,2010,Inactive,Recycled Water,34.2,4.32,Central,300,Rural Area,"-37.789061,144.832135",38.6209055709967,0
A-00578,Asset_578,Pump,Copper,277.6,1970,Active,Sewer,139.5,4.58,South,250,Melbourne CBD,"-37.741967,144.969104",0.0,0
A-00579,Asset_579,Pump,Cast Iron,428.3,1995,Active,Sewer,56.4,2.94,East,300,Suburb A,"-37.739897,144.901519",16.73232299825811,0
A-00580,Asset_580,Pump,Steel,379.8,2018,Active,Recycled Water,151.2,3.33,North,300,Suburb C,"-37.815504,145.114620",34.89892383488291,0
A-00581,Asset_581,Pipe,Copper,294.0,1955,Active,Recycled Water,49.8,1.66,West,200,Rural Area,"-37.705224,144.823850",0.0,0
A-00582,Asset_582,Sewer,Copper,315.7,1987,Active,Water,335.7,4.1,Central,250,Suburb B,"-37.737509,144.920276",16.78947915134288,0
A-00583,Asset_583,Pump,Plastic,278.8,2011,Active,Recycled Water,71.0,3.34,North,150,Suburb C,"-37.789851,144.916037",47.66409801552546,0
A-00584,Asset_584,Pump,Concrete,183.9,2011,Active,Water,426.7,2.77,North,200,Melbourne CBD,"-37.777311,144.941521",49.48571451913871,0
A-00585,Asset_585,Valve,Steel,304.3,2023,Active,Recycled Water,409.5,0.77,South,150,Melbourne CBD,"-37.833277,144.815175",53.05232219436419,0
A-00586,Asset_586,Pump,Plastic,360.0,1995,Active,Sewer,11.8,4.62,East,100,Suburb C,"-37.870608,145.166831",27.76202765873567,0
A-00587,Asset_587,Valve,Cast Iron,443.0,1962,Active,Water,448.4,3.27,South,300,Suburb C,"-37.700345,145.112208",0.0,1
A-00588,Asset_588,Sewer,Cast Iron,336.3,1952,Inactive,Water,19.3,1.37,East,100,Rural Area,"-37.842637,144.960978",0.0,1
A-00589,Asset_589,Pipe,Copper,392.5,1955,Active,Water,123.6,3.23,South,300,Suburb C,"-37.752099,145.187405",0.0,1
A-00590,Asset_590,Pipe,Copper,122.0,1957,Decommissioned,Recycled Water,21.0,3.55,North,200,Suburb B,"-37.808906,145.131809",0.20373072777091394,0
A-00591,Asset_591,Sewer,Cast Iron,257.7,1993,Active,Sewer,171.2,2.87,West,150,Rural Area,"-37.704986,145.149389",15.381358443470909,0
A-00592,Asset_592,Pipe,Copper,54.2,1982,Decommissioned,Water,259.4,3.73,East,150,Suburb A,"-37.854570,144.803213",18.691501296958194,0
A-00593,Asset_593,Sewer,Steel,161.0,2024,Inactive,Water,399.3,3.12,Central,200,Suburb B,"-37.801584,145.012544",51.80219832002329,0
A-00594,Asset_594,Sewer,Copper,376.9,1999,Active,Water,172.3,4.76,Central,250,Rural Area,"-37.859750,144.913870",30.02186698471401,0
A-00595,Asset_595,Sewer,Concrete,496.3,1960,Active,Water,354.2,0.74,North,100,Rural Area,"-37.746969,144.988139",1.2301610539275982,0
A-00596,Asset_596,Pipe,Copper,94.6,1977,Active,Sewer,97.8,0.98,South,100,Melbourne CBD,"-37.836529,145.049050",11.392556579652569,0
A-00597,Asset_597,Valve,Plastic,230.7,2019,Active,Recycled Water,376.5,1.28,South,150,Rural Area,"-37.769448,145.107758",51.49535472788555,0
A-00598,Asset_598,Sewer,Steel,410.0,1990,Active,Sewer,121.8,3.61,North,150,Suburb B,"-37.868658,145.096607",12.340126163546225,0
A-00599,Asset_599,Pump,Plastic,141.8,1965,Active,Water,76.1,3.41,Central,150,Suburb C,"-37.780114,144.823029",2.250017083811045,0
A-00600,Asset_600,Pipe,Plastic,299.8,2017,Active,Sewer,96.8,4.51,Central,200,Suburb B,"-37.744511,144.953232",51.430605261204825,0
A-00601,Asset_601,Sewer,Concrete,379.9,1997,Active,Water,95.1,3.8,South,250,Suburb A,"-37.833924,144.979230",24.340533031790347,0
A-00602,Asset_602,Sewer,Steel,327.2,2005,Inactive,Recycled Water,258.9,2.79,East,100,Rural Area,"-37.830765,144.935314",31.323915646570715,0
A-00603,Asset_603,Pump,Steel,134.6,2013,Active,Recycled Water,423.2,4.96,West,300,Rural Area,"-37.738384,144.849802",35.12774767526494,0
A-00604,Asset_604,Valve,Steel,209.9,2008,Active,Recycled Water,44.4,1.7,East,200,Rural Area,"-37.705880,145.021973",33.81391555885863,0
A-00605,Asset_605,Valve,Steel,402.7,2011,Active,Water,354.9,4.25,Central,100,Rural Area,"-37.863415,144.852486",38.69878917700682,0
A-00606,Asset_606,Valve,Steel,299.4,1960,Inactive,Sewer,328.9,2.42,East,250,Melbourne CBD,"-37.781698,145.053200",0.0,1
A-00607,Asset_607,Sewer,Concrete,52.4,1967,Active,Recycled Water,436.9,3.42,West,200,Melbourne CBD,"-37.889395,144.897201",0.21912398845621972,0
A-00608,Asset_608,Sewer,Copper,392.4,1968,Active,Water,125.9,3.77,East,100,Suburb C,"-37.740908,144.819850",5.43420021453453,0
A-00609,Asset_609,Sewer,Plastic,65.9,2004,Active,Water,227.8,3.35,East,200,Rural Area,"-37.728982,145.063265",36.329735239414994,0
A-00610,Asset_610,Pipe,Steel,385.6,1975,Active,Sewer,463.3,1.13,East,100,Suburb A,"-37.813115,144.938573",0.0,1
A-00611,Asset_611,Pump,Copper,141.1,1955,Active,Recycled Water,331.7,2.49,East,100,Suburb C,"-37.896150,145.130086",0.0,0
A-00612,Asset_612,Sewer,Copper,481.1,1953,Inactive,Water,197.4,3.03,North,250,Rural Area,"-37.871456,144.923817",0.0,1
A-00613,Asset_613,Pump,Plastic,215.6,1978,Active,Sewer,70.0,4.32,Central,300,Melbourne CBD,"-37.786179,144.898397",12.997051728334917,0
A-00614,Asset_614,Pump,Concrete,197.1,2008,Active,Recycled Water,134.9,2.5,West,250,Suburb A,"-37.800572,145.123737",40.56978436017982,0
A-00615,Asset_615,Valve,Cast Iron,117.0,1966,Inactive,Sewer,292.7,4.63,Central,100,Suburb C,"-37.805892,145.179591",0.0,1
A-00616,Asset_616,Pipe,Cast Iron,187.5,1992,Active,Sewer,360.5,2.48,North,200,Suburb A,"-37.730500,144.933216",18.458664296788,0
A-00617,Asset_617,Sewer,Copper,444.5,2015,Active,Water,66.6,2.97,North,250,Rural Area,"-37.820008,144.969331",52.58514082334063,0
A-00618,Asset_618,Valve,Plastic,498.4,1983,Inactive,Water,301.8,4.08,North,300,Suburb B,"-37.774764,144.914718",15.262819428437176,1
A-00619,Asset_619,Valve,Cast Iron,215.7,1957,Active,Water,277.4,3.12,North,100,Suburb A,"-37.706150,145.043474",0.0,1
A-00620,Asset_620,Sewer,Copper,251.9,1962,Active,Sewer,259.4,4.82,East,250,Suburb A,"-37.820120,145.058004",0.0,0
A-00621,Asset_621,Pump,Concrete,374.9,1957,Active,Water,346.6,3.47,Central,250,Melbourne CBD,"-37.820919,145.127118",0.0,0
A-00622,Asset_622,Valve,Cast Iron,448.8,2014,Active,Sewer,419.5,2.85,South,250,Rural Area,"-37.786432,144.816788",37.95381314053892,0
A-00623,Asset_623,Pump,Copper,316.9,1992,Active,Sewer,164.9,0.61,West,250,Suburb A,"-37.864649,145.145998",20.243313904819896,0
A-00624,Asset_624,Pipe,Copper,226.2,1988,Active,Water,445.1,2.36,North,200,Rural Area,"-37.787420,145.180137",28.641238566229376,0
A-00625,Asset_625,Pump,Steel,235.7,2008,Active,Recycled Water,84.5,1.85,Central,300,Melbourne CBD,"-37.885516,144.918104",28.494253649507044,0
A-00626,Asset_626,Pipe,Concrete,363.0,1993,Inactive,Recycled Water,90.6,3.87,North,300,Rural Area,"-37.861291,145.021536",20.47885497598992,0
A-00627,Asset_627,Pump,Steel,51.4,1958,Active,Recycled Water,137.1,1.44,North,100,Melbourne CBD,"-37.823441,144.862909",0.0,1
A-00628,Asset_628,Valve,Plastic,328.8,1986,Inactive,Sewer,64.2,1.42,North,150,Melbourne CBD,"-37.771450,145.014519",23.633104101224333,0
A-00629,Asset_629,Valve,Steel,210.0,2023,Inactive,Sewer,119.0,1.35,North,200,Suburb C,"-37.845053,144.991909",45.4994995294335,0
A-00630,Asset_630,Pipe,Steel,407.4,1985,Active,Sewer,57.7,1.07,North,100,Rural Area,"-37.750852,144.882109",6.690650826841253,0
A-00631,Asset_631,Sewer,Cast Iron,91.8,1977,Active,Water,411.8,1.9,West,100,Suburb B,"-37.841419,144.938444",0.6833765527445699,1
A-00632,Asset_632,Pipe,Copper,314.7,1991,Active,Sewer,73.8,4.49,Central,250,Suburb C,"-37.750655,145.138769",20.131460326771162,0
A-00633,Asset_633,Pipe,Concrete,266.4,1992,Active,Water,374.9,3.99,North,150,Melbourne CBD,"-37.824722,144.918648",24.980053423084314,0
A-00634,Asset_634,Pump,Steel,339.0,1991,Inactive,Water,28.7,3.81,North,150,Suburb B,"-37.722111,145.199746",14.638165318185909,0
A-00635,Asset_635,Pump,Concrete,79.2,2015,Active,Recycled Water,474.5,4.09,North,200,Suburb A,"-37.765929,145.195992",52.750793702184176,0
A-00636,Asset_636,Pipe,Steel,311.0,2004,Active,Recycled Water,357.0,1.71,North,150,Suburb A,"-37.768007,145.093384",29.769507309438346,0
A-00637,Asset_637,Valve,Plastic,302.7,2021,Active,Recycled Water,8.4,4.49,East,100,Suburb C,"-37.822269,144.973187",54.453077740554484,0
A-00638,Asset_638,Pump,Steel,302.3,1997,Active,Water,383.1,1.12,East,150,Suburb B,"-37.871173,145.129100",20.716455753159146,0
A-00639,Asset_639,Sewer,Cast Iron,321.6,1971,Active,Water,259.5,2.01,South,150,Rural Area,"-37.713788,145.049375",0.0,1
A-00640,Asset_640,Pump,Copper,354.4,1976,Active,Water,390.8,3.14,North,300,Suburb B,"-37.831271,144.861607",5.776757376229436,0
A-00641,Asset_641,Pump,Plastic,412.2,2016,Active,Sewer,263.6,0.96,South,100,Suburb C,"-37.846969,144.902164",50.78944123134776,0
A-00642,Asset_642,Sewer,Steel,171.4,1962,Active,Water,322.3,3.79,West,150,Rural Area,"-37.777294,145.178015",0.0,1
A-00643,Asset_643,Pipe,Concrete,421.3,1994,Active,Recycled Water,394.2,2.24,South,150,Rural Area,"-37.890346,144.800409",29.591115212876197,0
A-00644,Asset_644,Sewer,Plastic,274.2,1959,Active,Recycled Water,205.5,4.03,Central,250,Suburb A,"-37.779964,144.913624",0.0,0
A-00645,Asset_645,Pipe,Plastic,84.7,1958,Active,Water,6.3,2.72,East,150,Suburb B,"-37.723890,144.930900",0.0,0
A-00646,Asset_646,Pipe,Steel,76.3,2003,Inactive,Water,425.7,1.31,East,150,Rural Area,"-37.842052,144.907804",33.62995429567621,0
A-00647,Asset_647,Pipe,Plastic,200.4,1976,Active,Recycled Water,193.5,3.81,North,300,Suburb C,"-37.871029,145.032612",2.3070861414060033,0
A-00648,Asset_648,Sewer,Concrete,403.2,1983,Active,Water,250.5,1.63,North,100,Suburb A,"-37.866357,144.969852",13.263275662813145,0
A-00649,Asset_649,Pipe,Plastic,368.5,1950,Active,Recycled Water,8.8,2.71,West,200,Rural Area,"-37.807806,144.808197",0.0,0
A-00650,Asset_650,Valve,Concrete,404.9,1981,Active,Sewer,248.6,0.84,West,100,Suburb B,"-37.896639,145.008085",18.349385718683944,0
A-00651,Asset_651,Sewer,Steel,282.8,2020,Inactive,Recycled Water,493.3,3.28,Central,250,Suburb A,"-37.760793,145.176857",41.12795919996229,1
A-00652,Asset_652,Valve,Copper,248.1,2016,Active,Sewer,142.7,3.5,North,100,Suburb B,"-37.864176,144.841304",54.16229910813564,0
A-00653,Asset_653,Pipe,Plastic,116.4,1969,Active,Water,200.7,2.2,North,150,Suburb B,"-37.889582,144.974417",2.822908462923658,0
A-00654,Asset_654,Pump,Copper,197.7,1984,Active,Water,345.2,4.79,West,250,Suburb B,"-37.775371,145.136221",8.129879503465995,0
A-00655,Asset_655,Pipe,Concrete,245.3,1966,Active,Sewer,408.3,4.43,West,100,Suburb A,"-37.763471,144.883344",0.0,0
A-00656,Asset_656,Valve,Plastic,89.9,1967,Active,Water,211.6,3.69,West,250,Rural Area,"-37.807646,145.164139",0.0,1
A-00657,Asset_657,Valve,Cast Iron,149.3,1994,Active,Sewer,158.3,3.71,East,200,Melbourne CBD,"-37.834652,144.999492",22.185260816674656,0
A-00658,Asset_658,Sewer,Copper,319.2,2002,Active,Water,469.2,1.64,South,100,Rural Area,"-37.708287,145.093883",31.27960945569367,0
A-00659,Asset_659,Pump,Plastic,381.0,2017,Active,Recycled Water,340.2,3.46,South,150,Suburb A,"-37.750452,144.900934",56.23197259992412,0
A-00660,Asset_660,Sewer,Copper,499.3,2014,Active,Water,63.9,1.39,North,250,Melbourne CBD,"-37.817060,144.832937",45.393897535398814,0
A-00661,Asset_661,Valve,Plastic,469.9,1950,Inactive,Recycled Water,39.1,1.15,East,300,Melbourne CBD,"-37.778695,144.841492",0.0,1
A-00662,Asset_662,Pipe,Steel,339.2,2007,Active,Recycled Water,244.4,5.0,West,250,Melbourne CBD,"-37.732818,145.125822",25.119530526446493,0
A-00663,Asset_663,Pump,Copper,239.6,1975,Active,Sewer,113.9,3.3,North,300,Suburb C,"-37.793279,144.856466",9.773483230486995,0
A-00664,Asset_664,Pipe,Cast Iron,336.3,1969,Active,Water,130.7,2.44,East,150,Suburb A,"-37.894884,145.118683",0.0,1
A-00665,Asset_665,Pipe,Cast Iron,403.5,1959,Inactive,Sewer,439.5,1.8,Central,200,Suburb C,"-37.779972,145.084372",0.0,1
A-00666,Asset_666,Pump,Concrete,103.3,2008,Active,Water,49.3,3.22,East,300,Melbourne CBD,"-37.839239,145.003793",35.80579249338991,0
A-00667,Asset_667,Sewer,Plastic,234.5,2024,Inactive,Recycled Water,359.1,0.72,North,200,Suburb C,"-37.750565,144.985025",63.84254368070117,0
A-00668,Asset_668,Pipe,Copper,427.9,1990,Active,Recycled Water,139.2,0.93,South,250,Suburb C,"-37.779723,145.115891",20.091053473864427,0
A-00669,Asset_669,Valve,Concrete,222.7,1954,Active,Water,381.4,0.65,West,150,Suburb A,"-37.856956,144.826372",0.0,0
A-00670,Asset_670,Pipe,Copper,307.3,2014,Active,Water,362.6,2.75,Central,300,Suburb B,"-37.793635,144.824850",44.219178194532645,0
A-00671,Asset_671,Pump,Plastic,314.5,1966,Active,Sewer,8.7,3.2,East,250,Suburb C,"-37.746689,145.087685",0.0,0
A-00672,Asset_672,Pump,Cast Iron,133.0,1971,Active,Water,257.0,0.78,North,100,Suburb C,"-37.723657,145.055825",0.0,1
A-00673,Asset_673,Pump,Steel,213.0,1990,Active,Water,74.0,3.75,North,250,Melbourne CBD,"-37.886560,144.901261",12.090815684375208,0
A-00674,Asset_674,Sewer,Cast Iron,200.5,2017,Active,Water,433.8,1.54,West,200,Melbourne CBD,"-37.738414,144.866853",40.67517776959913,0
A-00675,Asset_675,Pipe,Concrete,61.8,2018,Active,Sewer,436.4,3.58,North,150,Melbourne CBD,"-37.760304,145.112104",53.70222998231693,0
A-00676,Asset_676,Sewer,Steel,60.9,1960,Active,Water,212.1,4.92,North,150,Rural Area,"-37.833978,144.928919",0.0,1
A-00677,Asset_677,Sewer,Concrete,424.3,2005,Active,Recycled Water,225.0,3.61,West,250,Suburb C,"-37.788439,145.144515",37.74539398842399,0
A-00678,Asset_678,Pump,Plastic,172.9,2000,Active,Sewer,155.1,4.47,Central,100,Melbourne CBD,"-37.855219,145.176503",34.10317618619418,0
A-00679,Asset_679,Pump,Steel,283.1,1970,Active,Sewer,359.7,4.77,South,200,Suburb A,"-37.780176,145.196851",0.0,1
A-00680,Asset_680,Sewer,Concrete,184.4,1975,Active,Recycled Water,182.5,2.69,South,250,Rural Area,"-37.882077,144.850625",6.311508203976842,1
A-00681,Asset_681,Pipe,Plastic,473.3,1968,Active,Recycled Water,137.6,3.66,East,250,Suburb B,"-37.734672,145.145902",0.0,1
A-00682,Asset_682,Valve,Cast Iron,166.7,2009,Decommissioned,Recycled Water,219.0,4.33,Central,150,Suburb C,"-37.810908,145.085628",31.523936296961466,0
A-00683,Asset_683,Sewer,Plastic,243.3,2020,Active,Water,50.3,2.1,East,200,Suburb C,"-37.726489,144.817251",53.01218164224369,0
A-00684,Asset_684,Pipe,Copper,442.7,1996,Active,Recycled Water,374.6,1.68,South,100,Suburb A,"-37.785210,145.141392",32.227570109585734,0
A-00685,Asset_685,Pump,Plastic,428.9,2020,Active,Water,11.2,4.76,West,150,Suburb B,"-37.820369,144.920953",54.294051660168215,0
A-00686,Asset_686,Pump,Plastic,133.7,1975,Inactive,Sewer,324.0,3.77,North,250,Suburb B,"-37.740859,144.934315",4.25423162424307,1
A-00687,Asset_687,Pipe,Copper,411.2,1989,Active,Sewer,95.5,1.49,South,150,Rural Area,"-37.899365,145.183829",25.8124427010472,0
A-00688,Asset_688,Valve,Concrete,256.2,1954,Active,Recycled Water,120.0,2.52,Central,150,Suburb C,"-37.781575,145.127807",0.0,0
A-00689,Asset_689,Pump,Concrete,267.3,1970,Inactive,Water,319.6,4.08,South,300,Melbourne CBD,"-37.734940,144.826564",3.575147620034461,1
A-00690,Asset_690,Pump,Plastic,110.1,1953,Active,Recycled Water,496.5,2.96,Central,150,Suburb A,"-37.865828,144.924448",0.0,0
A-00691,Asset_691,Pump,Copper,86.3,1972,Active,Recycled Water,390.0,3.42,Central,150,Suburb A,"-37.835860,145.063514",9.768236856392978,0
A-00692,Asset_692,Pipe,Copper,377.6,1964,Active,Water,116.8,3.89,Central,200,Suburb A,"-37.775373,144.997836",5.254949280645955,0
A-00693,Asset_693,Sewer,Cast Iron,273.4,1957,Active,Recycled Water,92.1,3.3,East,150,Suburb A,"-37.857747,144.952793",0.0,1
A-00694,Asset_694,Pump,Concrete,246.6,1990,Active,Sewer,433.8,2.93,West,100,Melbourne CBD,"-37.791281,144.987194",24.78006942023202,0
A-00695,Asset_695,Sewer,Steel,378.3,1968,Inactive,Recycled Water,224.9,3.87,South,250,Melbourne CBD,"-37.874541,145.059804",0.0,1
A-00696,Asset_696,Valve,Concrete,394.5,1995,Active,Water,72.8,3.77,West,200,Rural Area,"-37.885390,144.951278",26.808728446382997,0
A-00697,Asset_697,Pump,Concrete,121.5,1977,Inactive,Water,431.8,3.33,North,150,Suburb C,"-37.757994,144.808009",14.526760489214515,0
A-00698,Asset_698,Pump,Cast Iron,324.6,2017,Active,Sewer,409.0,2.12,South,100,Melbourne CBD,"-37.786003,144.933808",41.79341626738121,0
A-00699,Asset_699,Valve,Steel,110.9,1964,Active,Water,492.0,2.33,West,250,Rural Area,"-37.898234,144.876153",0.0,1
A-00700,Asset_700,Pump,Cast Iron,388.1,1986,Active,Water,455.3,4.87,West,200,Suburb B,"-37.711811,145.008460",13.062030314240495,0
A-00701,Asset_701,Sewer,Steel,345.6,1950,Active,Sewer,426.6,1.01,North,100,Suburb C,"-37.700555,145.009927",0.0,1
A-00702,Asset_702,Pipe,Plastic,480.5,2016,Active,Recycled Water,31.0,1.71,Central,150,Melbourne CBD,"-37.791213,144.956737",49.197470194005554,0
A-00703,Asset_703,Sewer,Steel,81.0,1973,Active,Sewer,56.7,2.72,South,300,Suburb B,"-37.837992,144.900618",0.0,1
A-00704,Asset_704,Pipe,Cast Iron,75.7,1976,Active,Recycled Water,286.6,4.27,South,300,Rural Area,"-37.831316,144.983940",0.0,1
A-00705,Asset_705,Pipe,Concrete,177.0,1989,Active,Sewer,268.1,1.24,North,200,Melbourne CBD,"-37.861602,144.889950",30.340542908393836,0
A-00706,Asset_706,Sewer,Steel,167.8,2012,Active,Recycled Water,231.7,1.75,Central,100,Melbourne CBD,"-37.845691,144.979704",41.4314379599905,0
A-00707,Asset_707,Sewer,Steel,161.1,2010,Active,Sewer,201.4,0.8,South,250,Suburb B,"-37.769437,145.142458",32.121121267623806,0
A-00708,Asset_708,Sewer,Copper,457.8,1985,Active,Recycled Water,218.4,3.68,South,100,Melbourne CBD,"-37.842574,144.873491",18.873766285518066,0
A-00709,Asset_709,Sewer,Concrete,162.3,1973,Active,Sewer,286.8,1.57,South,300,Suburb A,"-37.824231,145.157753",2.2292129030456493,0
A-00710,Asset_710,Valve,Plastic,172.4,1973,Active,Recycled Water,6.0,2.25,Central,200,Melbourne CBD,"-37.898028,145.071147",9.09031196922923,0
A-00711,Asset_711,Pump,Cast Iron,391.7,1953,Inactive,Sewer,134.1,2.5,North,150,Suburb C,"-37.804568,144.864418",0.0,1
A-00712,Asset_712,Pipe,Plastic,252.4,2016,Active,Water,261.5,4.51,South,100,Suburb B,"-37.835796,144.889980",51.86663147741779,0
A-00713,Asset_713,Sewer,Concrete,399.5,1983,Active,Recycled Water,362.5,2.35,West,300,Suburb C,"-37.724434,144.992749",14.526476729403775,1
A-00714,Asset_714,Sewer,Steel,79.4,2006,Active,Sewer,91.2,1.15,Central,250,Rural Area,"-37.787381,145.037475",18.353056800358594,0
A-00715,Asset_715,Sewer,Steel,269.4,1998,Active,Recycled Water,275.7,2.86,East,200,Suburb C,"-37.772077,144.998222",23.772736781890128,0
A-00716,Asset_716,Valve,Concrete,65.1,2002,Active,Recycled Water,358.7,4.83,North,150,Suburb A,"-37.896425,144.933889",32.818415599733164,0
A-00717,Asset_717,Sewer,Steel,78.2,1972,Inactive,Sewer,225.1,3.23,West,100,Suburb A,"-37.863225,145.072057",0.0,1
A-00718,Asset_718,Sewer,Steel,457.9,2018,Inactive,Recycled Water,18.4,4.93,South,250,Suburb C,"-37.888659,145.025521",38.14065776521957,0
A-00719,Asset_719,Sewer,Steel,112.7,2002,Active,Sewer,227.4,4.28,East,150,Rural Area,"-37.857874,145.179538",26.09369487321778,0
A-00720,Asset_720,Pump,Cast Iron,289.6,2011,Active,Water,151.7,0.66,North,300,Melbourne CBD,"-37.832892,144.930088",29.092120237899927,0
A-00721,Asset_721,Valve,Cast Iron,235.0,1990,Active,Recycled Water,465.2,3.46,Central,300,Suburb A,"-37.715323,144.966939",8.118859281003166,0
A-00722,Asset_722,Sewer,Copper,206.3,2006,Active,Water,66.7,1.79,East,250,Suburb C,"-37.707428,144.809668",35.36685520452523,0
A-00723,Asset_723,Pipe,Plastic,454.9,2009,Active,Recycled Water,328.0,3.02,East,300,Suburb C,"-37.838731,145.066477",38.2358747445852,0
A-00724,Asset_724,Pipe,Concrete,59.8,2003,Active,Recycled Water,31.1,1.76,West,200,Suburb C,"-37.721829,144.902562",38.06081770396015,0
A-00725,Asset_725,Pipe,Concrete,348.7,2019,Active,Recycled Water,225.9,2.07,North,250,Melbourne CBD,"-37.713904,145.037649",48.836565046469026,0
A-00726,Asset_726,Valve,Concrete,483.5,2006,Active,Sewer,279.2,4.65,West,300,Suburb B,"-37.739798,144.958883",39.836627871759255,0
A-00727,Asset_727,Valve,Copper,302.1,1959,Active,Water,152.5,1.43,West,100,Rural Area,"-37.857564,145.164494",0.0,0
A-00728,Asset_728,Pipe,Cast Iron,471.6,1989,Inactive,Recycled Water,230.3,4.43,South,300,Suburb B,"-37.713373,144.999030",9.734919570751265,1
A-00729,Asset_729,Sewer,Copper,73.5,1956,Active,Sewer,86.0,0.64,Central,200,Rural Area,"-37.898701,144.843913",0.0,0
A-00730,Asset_730,Valve,Concrete,238.5,1987,Active,Recycled Water,155.5,0.91,East,150,Rural Area,"-37.785394,144.809511",21.597428955522414,0
A-00731,Asset_731,Pipe,Plastic,167.1,2010,Active,Sewer,312.4,4.35,North,150,Suburb C,"-37.820618,144.921348",42.88256872430731,0
A-00732,Asset_732,Pipe,Steel,378.9,1952,Inactive,Recycled Water,154.4,3.34,Central,300,Suburb A,"-37.757130,144.822231",0.0,1
A-00733,Asset_733,Sewer,Cast Iron,491.6,2000,Decommissioned,Water,450.4,3.86,Central,150,Suburb C,"-37.802254,145.031646",20.099477325701294,0
A-00734,Asset_734,Pump,Cast Iron,165.4,1996,Active,Water,316.1,1.44,North,300,Melbourne CBD,"-37.776542,144.962063",16.62015367660125,0
A-00735,Asset_735,Valve,Copper,344.4,2017,Active,Recycled Water,222.1,2.92,Central,200,Rural Area,"-37.839126,145.072997",53.164177505262685,0
A-00736,Asset_736,Sewer,Cast Iron,139.1,1987,Active,Sewer,24.2,3.82,South,150,Suburb A,"-37.730486,145.077447",9.887794520950711,0
A-00737,Asset_737,Pipe,Concrete,304.4,1985,Active,Recycled Water,252.3,3.32,Central,100,Rural Area,"-37.713580,145.086905",25.822073126355242,0
A-00738,Asset_738,Pipe,Concrete,258.8,1990,Active,Sewer,383.6,2.62,South,300,Rural Area,"-37.747076,144.867161",19.638666884754528,0
A-00739,Asset_739,Sewer,Copper,487.4,2018,Active,Recycled Water,136.5,4.82,East,150,Suburb C,"-37.816092,144.994022",53.13221846988017,0
A-00740,Asset_740,Valve,Concrete,323.8,1962,Active,Sewer,404.4,3.54,East,200,Suburb A,"-37.848741,145.011416",1.0073449936504666,0
A-00741,Asset_741,Pump,Plastic,207.3,2007,Active,Water,129.6,4.58,West,200,Suburb A,"-37.841842,145.075001",48.42637040960467,0
A-00742,Asset_742,Pump,Copper,101.3,1999,Active,Recycled Water,412.8,3.78,South,100,Rural Area,"-37.805942,144.983523",30.62998175821247,0
A-00743,Asset_743,Pipe,Plastic,118.1,1979,Inactive,Water,47.2,3.81,East,200,Suburb A,"-37.703271,144.956978",12.268512563379979,0
A-00744,Asset_744,Valve,Steel,151.4,2011,Active,Water,433.8,0.86,Central,200,Suburb A,"-37.827541,144.927442",35.69196849302131,0
A-00745,Asset_745,Pump,Plastic,162.9,1974,Active,Recycled Water,252.1,2.12,North,150,Suburb C,"-37.721050,144.998690",6.771381931069134,0
A-00746,Asset_746,Valve,Steel,432.8,1976,Active,Recycled Water,151.8,4.36,North,300,Suburb B,"-37.779997,144.872327",0.0,1
A-00747,Asset_747,Valve,Steel,302.6,2000,Active,Sewer,136.2,1.55,South,250,Melbourne CBD,"-37.791812,144.909859",17.441051491846498,0
A-00748,Asset_748,Pipe,Plastic,285.5,2006,Active,Sewer,218.8,1.02,West,200,Suburb B,"-37.753873,145.133011",44.7998094906399,0
A-00749,Asset_749,Pump,Copper,101.6,1996,Active,Water,499.5,1.97,Central,200,Suburb A,"-37.757038,145.092098",32.870941747922416,0
A-00750,Asset_750,Sewer,Concrete,437.1,1988,Decommissioned,Sewer,114.1,1.49,South,250,Rural Area,"-37.797505,145.084847",21.49212955855195,0
A-00751,Asset_751,Pipe,Concrete,375.3,1965,Active,Sewer,56.1,4.66,North,200,Melbourne CBD,"-37.815463,145.060596",0.0,0
A-00752,Asset_752,Pump,Steel,80.5,1971,Active,Recycled Water,294.6,4.41,South,150,Melbourne CBD,"-37.848192,144.827903",0.0,0
A-00753,Asset_753,Pump,Steel,368.5,2003,Inactive,Sewer,246.8,2.75,Central,150,Rural Area,"-37.817305,144.984711",30.693956643352216,0
A-00754,Asset_754,Pump,Copper,294.6,1970,Active,Water,264.5,0.78,East,250,Melbourne CBD,"-37.848719,145.091084",2.149779568501743,1
